,Site,Plot,Yr,species,cover,alpha
9342,66,5,2,Ilex aquifolium,150.0,20.0
9343,66,5,2,Lonicera periclymenum,100.0,20.0
9344,66,5,2,Rubus fruticosus agg.,5.0,20.0
9345,66,6,1,Acer pseudoplatanus,50.0,14.0
9346,66,6,1,Crataegus monogyna,50.0,14.0
9347,66,6,1,Fraxinus excelsior (c),50.0,14.0
9348,66,6,1,Hedera helix,100.0,14.0
9349,66,6,1,Lonicera periclymenum,100.0,14.0
9350,66,6,1,Rubus fruticosus agg.,100.0,14.0
9351,66,6,2,Acer pseudoplatanus,50.0,15.0
9352,66,6,2,Fagus sylvatica,50.0,15.0
9353,66,6,2,Fraxinus excelsior (c),100.0,15.0
9354,66,6,2,Hedera helix,10.0,15.0
9355,66,6,2,Lonicera periclymenum,100.0,15.0
9356,66,6,2,Quercus seedling/sp,50.0,15.0
9357,66,6,2,Rosa seedling/sp,50.0,15.0
9358,66,6,2,Rubus fruticosus agg.,5.0,15.0
9359,66,7,1,Acer pseudoplatanus,50.0,36.0
9360,66,7,1,Hedera helix,100.0,36.0
9361,66,7,1,Lonicera periclymenum,50.0,36.0
9362,66,7,1,Rosa seedling/sp,50.0,36.0
9363,66,7,1,Rubus fruticosus agg.,50.0,36.0
9364,66,7,2,Fraxinus excelsior (c),100.0,20.0
9365,66,7,2,Hedera helix,100.0,20.0
9366,66,7,2,Rosa seedling/sp,50.0,20.0
9367,66,7,2,Rubus fruticosus agg.,10.0,20.0
9368,66,7,2,Rubus idaeus,100.0,20.0
9369,66,8,1,Acer pseudoplatanus,50.0,29.0
9370,66,8,1,Fraxinus excelsior (c),50.0,29.0
9371,66,8,1,Hedera helix,50.0,29.0
9372,66,8,1,Lonicera periclymenum,50.0,29.0
9373,66,8,1,Rosa seedling/sp,5.0,29.0
9374,66,8,1,Rubus fruticosus agg.,10.0,29.0
9375,66,8,2,Acer pseudoplatanus,50.0,13.0
9376,66,8,2,Crataegus monogyna,50.0,13.0
9377,66,8,2,Fagus sylvatica,50.0,13.0
9378,66,8,2,Fraxinus excelsior (c),100.0,13.0
9379,66,8,2,Hedera helix,50.0,13.0
9380,66,8,2,Lonicera periclymenum,50.0,13.0
9381,66,8,2,Quercus seedling/sp,50.0,13.0
9382,66,8,2,Rubus fruticosus agg.,100.0,13.0
9383,66,9,1,Lonicera periclymenum,50.0,43.0
9384,66,9,1,Rosa seedling/sp,50.0,43.0
9385,66,9,1,Rubus fruticosus agg.,100.0,43.0
9386,66,9,2,Acer pseudoplatanus,50.0,43.0
9387,66,9,2,Alnus glutinosa,20.0,43.0
9388,66,9,2,Fraxinus excelsior (c),15.0,43.0
9389,66,9,2,Hedera helix,50.0,43.0
9390,66,9,2,Rubus fruticosus agg.,100.0,43.0
9391,66,10,2,Quercus seedling/sp,50.0,23.0
9392,66,11,1,Fraxinus excelsior (c),50.0,44.0
9393,66,11,1,Hedera helix,100.0,44.0
9394,66,11,1,Lonicera periclymenum,100.0,44.0
9395,66,11,1,Quercus seedling/sp,50.0,44.0
9396,66,11,1,Rosa seedling/sp,100.0,44.0
9397,66,11,1,Rubus fruticosus agg.,5.0,44.0
9398,66,11,2,Fraxinus excelsior (c),50.0,30.0
9399,66,11,2,Rubus fruticosus agg.,50.0,30.0
9400,66,12,1,Crataegus monogyna,50.0,22.0
9401,66,12,1,Hedera helix,50.0,22.0
9402,66,12,1,Lonicera periclymenum,50.0,22.0
9403,66,12,1,Rosa seedling/sp,100.0,22.0
9404,66,12,1,Rubus fruticosus agg.,100.0,22.0
9405,66,12,2,Corylus avellana,100.0,39.0
9406,66,12,2,Crataegus monogyna,50.0,39.0
9407,66,12,2,Fraxinus excelsior (c),50.0,39.0
9408,66,12,2,Hedera helix,50.0,39.0
9409,66,12,2,Quercus seedling/sp,50.0,39.0
9410,66,12,2,Rosa seedling/sp,100.0,39.0
9411,66,12,2,Rubus fruticosus agg.,100.0,39.0
9412,66,13,1,Lonicera periclymenum,50.0,25.0
9413,66,13,1,Rubus fruticosus agg.,5.0,25.0
9414,66,13,2,Rubus fruticosus agg.,100.0,9.0
9415,66,14,1,Acer pseudoplatanus,100.0,36.0
9416,66,14,1,Rubus fruticosus agg.,50.0,36.0
9417,66,14,1,Solanum dulcamara,50.0,36.0
9418,66,14,2,Corylus avellana,50.0,12.0
9419,66,14,2,Picea abies,50.0,12.0
9420,66,14,2,Quercus seedling/sp,50.0,12.0
9421,66,14,2,Rubus fruticosus agg.,80.0,12.0
9422,66,14,2,Ulex sp.,20.0,12.0
9423,66,15,1,Acer pseudoplatanus,50.0,20.0
9424,66,15,1,Castanea sativa,50.0,20.0
9425,66,15,1,Corylus avellana,50.0,20.0
9426,66,15,1,Fraxinus excelsior (c),50.0,20.0
9427,66,15,1,Hedera helix,100.0,20.0
9428,66,15,1,Ilex aquifolium,50.0,20.0
9429,66,15,1,Lonicera periclymenum,100.0,20.0
9430,66,15,1,Rubus fruticosus agg.,5.0,20.0
9431,66,15,2,Crataegus monogyna,50.0,22.0
9432,66,15,2,Fraxinus excelsior (c),50.0,22.0
9433,66,15,2,Hedera helix,100.0,22.0
9434,66,15,2,Lonicera periclymenum,50.0,22.0
9435,66,15,2,Quercus seedling/sp,50.0,22.0
9436,66,15,2,Rubus fruticosus agg.,90.0,22.0
9437,66,16,1,Acer pseudoplatanus,100.0,25.0
9438,66,16,1,Crataegus monogyna,100.0,25.0
9439,66,16,1,Fraxinus excelsior (c),50.0,25.0
9440,66,16,1,Hedera helix,100.0,25.0
9441,66,16,1,Lonicera periclymenum,100.0,25.0
9442,66,16,1,Quercus seedling/sp,50.0,25.0
9443,66,16,1,Rosa seedling/sp,50.0,25.0
9444,66,16,1,Rubus fruticosus agg.,5.0,25.0
9445,66,16,2,Acer pseudoplatanus,50.0,25.0
9446,66,16,2,Crataegus monogyna,50.0,25.0
9447,66,16,2,Fraxinus excelsior (c),50.0,25.0
9448,66,16,2,Hedera helix,5.0,25.0
9449,66,16,2,Lonicera periclymenum,100.0,25.0
9450,66,16,2,Rosa seedling/sp,50.0,25.0
9451,66,16,2,Rubus fruticosus agg.,85.0,25.0
9452,67,1,1,Rubus idaeus,100.0,26.0
9453,67,1,2,Fraxinus excelsior (c),50.0,3.0
9454,67,1,2,Ilex aquifolium,50.0,3.0
9455,67,1,2,Rhododendron ponticum,5.0,3.0
9456,67,2,1,Lonicera periclymenum,50.0,22.0
9457,67,2,1,Ribes nigrum,50.0,22.0
9458,67,2,1,Ribes rubrum,50.0,22.0
9459,67,2,1,Rubus fruticosus agg.,50.0,22.0
9460,67,2,1,Rubus idaeus,50.0,22.0
9461,67,2,2,Rhododendron ponticum,100.0,0.0
9462,67,3,1,Acer pseudoplatanus,50.0,14.0
9463,67,3,1,Betula seedling/sp,50.0,14.0
9464,67,3,1,Fagus sylvatica,50.0,14.0
9465,67,3,1,Hedera helix,50.0,14.0
9466,67,3,1,Pseudotsuga spp.,50.0,14.0
9467,67,3,1,Quercus seedling/sp,50.0,14.0
9468,67,3,1,Rhododendron ponticum,50.0,14.0
9469,67,3,1,Rubus fruticosus agg.,50.0,14.0
9470,67,3,1,Rubus idaeus,50.0,14.0
9471,67,3,1,Sorbus aucuparia,50.0,14.0
9472,67,3,1,Ulmus glabra,50.0,14.0
9473,67,3,2,Fraxinus excelsior (c),50.0,9.0
9474,67,3,2,Rhododendron ponticum,50.0,9.0
9475,67,3,2,Rubus fruticosus agg.,5.0,9.0
9476,67,4,1,Acer pseudoplatanus,50.0,25.0
9477,67,4,1,Betula seedling/sp,50.0,25.0
9478,67,4,1,Fagus sylvatica,50.0,25.0
9479,67,4,1,Ilex aquifolium,50.0,25.0
9480,67,4,1,Rubus fruticosus agg.,100.0,25.0
9481,67,4,1,Rubus idaeus,100.0,25.0
9482,67,4,1,Sorbus aucuparia,50.0,25.0
9483,67,4,1,Ulmus glabra,50.0,25.0
9484,67,4,2,Quercus seedling/sp,50.0,9.0
9485,67,4,2,Rubus fruticosus agg.,15.0,9.0
9486,67,4,2,Rubus idaeus,15.0,9.0
9487,67,5,1,Acer pseudoplatanus,50.0,38.0
9488,67,5,1,Crataegus monogyna,50.0,38.0
9489,67,5,1,Fagus sylvatica,50.0,38.0
9490,67,5,1,Fraxinus excelsior (c),50.0,38.0
9491,67,5,1,Lonicera periclymenum,100.0,38.0
9492,67,5,1,Quercus seedling/sp,50.0,38.0
9493,67,5,1,Rubus fruticosus agg.,50.0,38.0
9494,67,5,1,Rubus idaeus,50.0,38.0
9495,67,5,1,Sambucus nigra,50.0,38.0
9496,67,5,1,Sorbus aucuparia,100.0,38.0
9497,67,5,1,Ulmus glabra,50.0,38.0
9498,67,5,2,Fraxinus excelsior (c),50.0,6.0
9499,67,5,2,Rubus fruticosus agg.,50.0,6.0
9500,67,6,1,Betula seedling/sp,50.0,7.0
9501,67,6,1,Calluna vulgaris,100.0,7.0
9502,67,6,1,Erica cinerea,100.0,7.0
9503,67,6,1,Fagus sylvatica,50.0,7.0
9504,67,6,1,Sorbus aucuparia,50.0,7.0
9505,67,6,2,Calluna vulgaris,5.0,2.0
9506,67,6,2,Erica cinerea,50.0,2.0
9507,67,6,2,Fraxinus excelsior (c),50.0,2.0
9508,67,6,2,Ilex aquifolium,50.0,2.0
9509,67,6,2,Quercus seedling/sp,50.0,2.0
9510,67,6,2,Rhododendron ponticum,50.0,2.0
9511,67,7,1,Betula pubescens,50.0,23.0
9512,67,7,1,Castanea sativa,50.0,23.0
9513,67,7,1,Fagus sylvatica,50.0,23.0
9514,67,7,1,Lonicera periclymenum,50.0,23.0
9515,67,7,1,Quercus seedling/sp,50.0,23.0
9516,67,7,1,Rubus fruticosus agg.,50.0,23.0
9517,67,7,1,Sorbus aucuparia,50.0,23.0
9518,67,7,1,Vaccinium myrtillus,50.0,23.0
9519,67,7,2,Castanea sativa,50.0,4.0
9520,67,7,2,Lonicera periclymenum,5.0,4.0
9521,67,7,2,Rubus fruticosus agg.,5.0,4.0
9522,67,8,1,Acer pseudoplatanus,50.0,46.0
9523,67,8,1,Castanea sativa,50.0,46.0
9524,67,8,1,Fraxinus excelsior (c),50.0,46.0
9525,67,8,1,Lonicera periclymenum,100.0,46.0
9526,67,8,1,Quercus seedling/sp,50.0,46.0
9527,67,8,1,Rubus fruticosus agg.,10.0,46.0
9528,67,8,1,Rubus idaeus,50.0,46.0
9529,67,8,1,Ulmus glabra,50.0,46.0
9530,67,8,2,Acer pseudoplatanus,50.0,14.0
9531,67,8,2,Castanea sativa,50.0,14.0
9532,67,8,2,Lonicera periclymenum,5.0,14.0
9533,67,8,2,Quercus seedling/sp,50.0,14.0
9534,67,8,2,Rubus fruticosus agg.,5.0,14.0
9535,67,8,2,Rubus idaeus,50.0,14.0
9536,67,8,2,Sorbus aucuparia,50.0,14.0
9537,67,9,1,Castanea sativa,100.0,16.0
9538,67,9,1,Fraxinus excelsior (c),50.0,16.0
9539,67,9,1,Ilex aquifolium,50.0,16.0
9540,67,9,1,Lonicera periclymenum,5.0,16.0
9541,67,9,1,Quercus seedling/sp,50.0,16.0
9542,67,9,1,Rubus idaeus,50.0,16.0
9543,67,9,1,Sorbus aucuparia,50.0,16.0
9544,67,9,2,Acer pseudoplatanus,50.0,8.0
9545,67,9,2,Castanea sativa,50.0,8.0
9546,67,9,2,Fraxinus excelsior (c),50.0,8.0
9547,67,9,2,Lonicera periclymenum,10.0,8.0
9548,67,9,2,Quercus seedling/sp,50.0,8.0
9549,67,9,2,Rubus fruticosus agg.,15.0,8.0
9550,67,9,2,Rubus idaeus,50.0,8.0
9551,67,10,1,Acer pseudoplatanus,50.0,30.0
9552,67,10,1,Castanea sativa,50.0,30.0
9553,67,10,1,Fraxinus excelsior (c),50.0,30.0
9554,67,10,1,Lonicera periclymenum,100.0,30.0
9555,67,10,1,Quercus seedling/sp,50.0,30.0
9556,67,10,1,Rubus fruticosus agg.,10.0,30.0
9557,67,10,2,Betula pendula,5.0,15.0
9558,67,10,2,Lonicera periclymenum,50.0,15.0
9559,67,10,2,Rubus fruticosus agg.,5.0,15.0
9560,67,11,1,Acer pseudoplatanus,50.0,26.0
9561,67,11,1,Castanea sativa,100.0,26.0
9562,67,11,1,Rubus idaeus,100.0,26.0
9563,67,11,2,Castanea sativa,10.0,8.0
9564,67,11,2,Crataegus monogyna,50.0,8.0
9565,67,11,2,Rubus fruticosus agg.,10.0,8.0
9566,67,12,1,Acer pseudoplatanus,50.0,34.0
9567,67,12,1,Castanea sativa,50.0,34.0
9568,67,12,1,Crataegus monogyna,50.0,34.0
9569,67,12,1,Fraxinus excelsior (c),50.0,34.0
9570,67,12,1,Lonicera periclymenum,5.0,34.0
9571,67,12,1,Quercus seedling/sp,50.0,34.0
9572,67,12,1,Rubus fruticosus agg.,50.0,34.0
9573,67,12,2,Rubus fruticosus agg.,5.0,8.0
9574,67,13,1,Betula seedling/sp,50.0,38.0
9575,67,13,1,Calluna vulgaris,50.0,38.0
9576,67,13,1,Castanea sativa,100.0,38.0
9577,67,13,1,Crataegus monogyna,50.0,38.0
9578,67,13,1,Fraxinus excelsior (c),50.0,38.0
9579,67,13,1,Rubus idaeus,100.0,38.0
9580,67,13,1,Salix seedling/sp,50.0,38.0
9581,67,13,2,Rubus fruticosus agg.,5.0,5.0
9582,67,14,1,Acer pseudoplatanus,50.0,23.0
9583,67,14,1,Calluna vulgaris,50.0,23.0
9584,67,14,1,Crataegus monogyna,50.0,23.0
9585,67,14,1,Fraxinus excelsior (c),50.0,23.0
9586,67,14,1,Pinus sylvestris,50.0,23.0
9587,67,14,1,Rubus fruticosus agg.,50.0,23.0
9588,67,14,1,Sorbus aucuparia,50.0,23.0
9589,67,14,1,Vaccinium myrtillus,50.0,23.0
9590,67,14,2,Quercus seedling/sp,50.0,7.0
9591,67,15,1,Betula seedling/sp,50.0,5.0
9592,67,15,1,Calluna vulgaris,10.0,5.0
9593,67,15,1,Ilex aquifolium,50.0,5.0
9594,67,15,1,Quercus seedling/sp,50.0,5.0
9595,67,15,1,Sorbus aucuparia,50.0,5.0
9596,67,15,1,Vaccinium myrtillus,70.0,5.0
9597,67,15,2,Calluna vulgaris,20.0,2.0
9598,67,15,2,Vaccinium myrtillus,30.0,2.0
9599,67,16,1,Acer pseudoplatanus,50.0,10.0
9600,67,16,1,Betula seedling/sp,50.0,10.0
9601,67,16,1,Calluna vulgaris,100.0,10.0
9602,67,16,1,Castanea sativa,100.0,10.0
9603,67,16,1,Erica cinerea,50.0,10.0
9604,67,16,1,Pinus sylvestris,50.0,10.0
9605,67,16,1,Prunus padus,50.0,10.0
9606,67,16,1,Quercus seedling/sp,50.0,10.0
9607,67,16,1,Sorbus aucuparia,50.0,10.0
9608,67,16,1,Vaccinium myrtillus,15.0,10.0
9609,68,1,1,Crataegus monogyna,50.0,30.0
9610,68,1,1,Fraxinus excelsior (c),100.0,30.0
9611,68,1,1,Rubus fruticosus agg.,5.0,30.0
9612,68,1,1,Rubus idaeus,50.0,30.0
9613,68,1,2,Fraxinus excelsior (c),100.0,24.0
9614,68,2,1,Crataegus monogyna,50.0,21.0
9615,68,2,1,Fraxinus excelsior (c),50.0,21.0
9616,68,2,1,Quercus seedling/sp,50.0,21.0
9617,68,2,1,Rubus fruticosus agg.,100.0,21.0
9618,68,2,2,Betula seedling/sp,50.0,13.0
9619,68,2,2,Fraxinus excelsior (c),50.0,13.0
9620,68,2,2,Quercus seedling/sp,50.0,13.0
9621,68,2,2,Rubus fruticosus agg.,50.0,13.0
9622,68,3,1,Betula seedling/sp,50.0,30.0
9623,68,3,1,Crataegus monogyna,50.0,30.0
9624,68,3,1,Fraxinus excelsior (c),50.0,30.0
9625,68,3,1,Rubus fruticosus agg.,50.0,30.0
9626,68,3,1,Rubus idaeus,5.0,30.0
9627,68,3,2,Crataegus monogyna,50.0,26.0
9628,68,3,2,Fraxinus excelsior (c),50.0,26.0
9629,68,3,2,Rubus fruticosus agg.,50.0,26.0
9630,68,4,1,Fraxinus excelsior (c),50.0,23.0
9631,68,4,1,Lonicera periclymenum,50.0,23.0
9632,68,4,1,Ribes nigrum,50.0,23.0
9633,68,4,1,Ribes rubrum,50.0,23.0
9634,68,4,1,Rubus fruticosus agg.,100.0,23.0
9635,68,4,2,Fraxinus excelsior (c),100.0,34.0
9636,68,4,2,Rubus fruticosus agg.,50.0,34.0
9637,68,5,1,Crataegus monogyna,50.0,12.0
9638,68,5,1,Fraxinus excelsior (c),50.0,12.0
9639,68,5,1,Lonicera periclymenum,50.0,12.0
9640,68,5,1,Rubus fruticosus agg.,100.0,12.0
9641,68,5,1,Rubus idaeus,100.0,12.0
9642,68,5,2,Fraxinus excelsior (c),50.0,16.0
9643,68,5,2,Rubus fruticosus agg.,100.0,16.0
9644,68,6,1,Crataegus monogyna,50.0,13.0
9645,68,6,1,Fraxinus excelsior (c),50.0,13.0
9646,68,6,1,Lonicera periclymenum,50.0,13.0
9647,68,6,1,Quercus seedling/sp,50.0,13.0
9648,68,6,1,Ribes uva-crispa,50.0,13.0
9649,68,6,1,Rubus fruticosus agg.,100.0,13.0
9650,68,6,1,Rubus idaeus,100.0,13.0
9651,68,6,2,Fraxinus excelsior (c),50.0,14.0
9652,68,6,2,Rubus fruticosus agg.,50.0,14.0
9653,68,7,1,Fraxinus excelsior (c),100.0,22.0
9654,68,7,1,Lonicera periclymenum,50.0,22.0
9655,68,7,1,Ribes nigrum,50.0,22.0
9656,68,7,1,Ribes rubrum,50.0,22.0
9657,68,7,1,Rubus fruticosus agg.,5.0,22.0
9658,68,7,1,Rubus idaeus,10.0,22.0
9659,68,7,2,Fraxinus excelsior (c),50.0,20.0
9660,68,7,2,Quercus seedling/sp,50.0,20.0
9661,68,7,2,Rubus seedling,50.0,20.0
9662,68,8,1,Betula seedling/sp,50.0,19.0
9663,68,8,1,Crataegus monogyna,50.0,19.0
9664,68,8,1,Fraxinus excelsior (c),50.0,19.0
9665,68,8,1,Quercus seedling/sp,50.0,19.0
9666,68,8,1,Ribes uva-crispa,50.0,19.0
9667,68,8,1,Rubus fruticosus agg.,100.0,19.0
9668,68,8,1,Rubus idaeus,50.0,19.0
9669,68,8,2,Betula seedling/sp,50.0,22.0
9670,68,8,2,Fraxinus excelsior (c),50.0,22.0
9671,68,9,1,Acer pseudoplatanus,100.0,21.0
9672,68,9,1,Fraxinus excelsior (c),50.0,21.0
9673,68,9,1,Quercus seedling/sp,50.0,21.0
9674,68,9,1,Ribes uva-crispa,50.0,21.0
9675,68,9,1,Rubus fruticosus agg.,100.0,21.0
9676,68,9,1,Rubus idaeus,50.0,21.0
9677,68,9,2,Fraxinus excelsior (c),50.0,17.0
9678,68,9,2,Rubus fruticosus agg.,100.0,17.0
9679,68,10,1,Acer pseudoplatanus,50.0,15.0
9680,68,10,1,Crataegus monogyna,50.0,15.0
9681,68,10,1,Rubus fruticosus agg.,50.0,15.0
9682,68,10,2,Crataegus monogyna,50.0,15.0
9683,68,10,2,Fraxinus excelsior (c),50.0,15.0
9684,68,10,2,Ilex aquifolium,50.0,15.0
9685,68,10,2,Rubus fruticosus agg.,100.0,15.0
9686,68,10,2,Sorbus aucuparia,50.0,15.0
9687,68,11,1,Acer pseudoplatanus,50.0,19.0
9688,68,11,1,Betula seedling/sp,50.0,19.0
9689,68,11,1,Rubus fruticosus agg.,100.0,19.0
9690,68,11,1,Rubus idaeus,50.0,19.0
9691,68,11,2,Fraxinus excelsior (c),50.0,22.0
9692,68,11,2,Ilex aquifolium,50.0,22.0
9693,68,11,2,Rubus fruticosus agg.,100.0,22.0
9694,68,11,2,Rubus idaeus,100.0,22.0
9695,68,12,1,Crataegus monogyna,50.0,33.0
9696,68,12,1,Rubus fruticosus agg.,10.0,33.0
9697,68,12,1,Rubus idaeus,50.0,33.0
9698,68,12,2,Fraxinus excelsior (c),50.0,23.0
9699,68,12,2,Quercus seedling/sp,50.0,23.0
9700,68,12,2,Rubus fruticosus agg.,100.0,23.0
9701,68,13,1,Betula pubescens,50.0,34.0
9702,68,13,1,Rubus fruticosus agg.,15.0,34.0
9703,68,13,1,Rubus idaeus,100.0,34.0
9704,68,13,2,Crataegus monogyna,50.0,24.0
9705,68,13,2,Fraxinus excelsior (c),50.0,24.0
9706,68,13,2,Quercus seedling/sp,50.0,24.0
9707,68,13,2,Rubus fruticosus agg.,100.0,24.0
9708,68,14,1,Acer pseudoplatanus,50.0,23.0
9709,68,14,1,Ribes nigrum,50.0,23.0
9710,68,14,1,Ribes rubrum,50.0,23.0
9711,68,14,1,Rubus fruticosus agg.,50.0,23.0
9712,68,14,1,Rubus idaeus,50.0,23.0
9713,68,14,2,Fraxinus excelsior (c),50.0,26.0
9714,68,14,2,Rubus fruticosus agg.,50.0,26.0
9715,68,14,2,Rubus seedling,50.0,26.0
9716,68,15,1,Crataegus monogyna,50.0,20.0
9717,68,15,1,Rosa seedling/sp,50.0,20.0
9718,68,15,1,Rubus fruticosus agg.,100.0,20.0
9719,68,15,2,Betula seedling/sp,50.0,23.0
9720,68,15,2,Quercus seedling/sp,50.0,23.0
9721,68,15,2,Rubus fruticosus agg.,50.0,23.0
9722,68,16,1,Crataegus monogyna,50.0,16.0
9723,68,16,1,Fraxinus excelsior (c),50.0,16.0
9724,68,16,1,Rosa seedling/sp,50.0,16.0
9725,68,16,1,Rubus fruticosus agg.,15.0,16.0
9726,68,16,1,Rubus idaeus,50.0,16.0
9727,68,16,2,Crataegus monogyna,50.0,23.0
9728,68,16,2,Fraxinus excelsior (c),50.0,23.0
9729,68,16,2,Rubus fruticosus agg.,50.0,23.0
9730,69,1,1,Castanea sativa,100.0,11.0
9731,69,1,1,Fraxinus excelsior (c),100.0,11.0
9732,69,1,1,Lonicera periclymenum,100.0,11.0
9733,69,1,1,Rubus fruticosus agg.,20.0,11.0
9734,69,1,2,Rubus fruticosus agg.,25.0,5.0
9735,69,2,1,Acer pseudoplatanus,50.0,24.0
9736,69,2,1,Castanea sativa,100.0,24.0
9737,69,2,1,Rubus fruticosus agg.,5.0,24.0
9738,69,2,2,Rubus fruticosus agg.,50.0,8.0
9739,69,3,1,Fraxinus excelsior (c),100.0,23.0
9740,69,3,1,Hedera helix,100.0,23.0
9741,69,3,1,Lonicera periclymenum,100.0,23.0
9742,69,3,1,Rubus fruticosus agg.,100.0,23.0
9743,69,3,1,Rubus idaeus,50.0,23.0
9744,69,3,2,Lonicera periclymenum,50.0,6.0
9745,69,3,2,Quercus seedling/sp,50.0,6.0
9746,69,3,2,Rubus fruticosus agg.,5.0,6.0
9747,69,4,1,Fraxinus excelsior (c),100.0,14.0
9748,69,4,1,Lonicera periclymenum,100.0,14.0
9749,69,4,1,Rubus fruticosus agg.,5.0,14.0
9750,69,4,2,Crataegus monogyna,50.0,6.0
9751,69,4,2,Fraxinus excelsior (c),50.0,6.0
9752,69,4,2,Hedera helix,50.0,6.0
9753,69,4,2,Ilex aquifolium,50.0,6.0
9754,69,4,2,Lonicera periclymenum,50.0,6.0
9755,69,4,2,Rubus fruticosus agg.,15.0,6.0
9756,69,5,1,Castanea sativa,50.0,10.0
9757,69,5,1,Crataegus monogyna,50.0,10.0
9758,69,5,1,Fraxinus excelsior (c),50.0,10.0
9759,69,5,1,Lonicera periclymenum,5.0,10.0
9760,69,5,1,Rubus fruticosus agg.,20.0,10.0
9761,69,5,2,Fraxinus excelsior (c),50.0,3.0
9762,69,5,2,Rubus fruticosus agg.,60.0,3.0
9763,69,6,1,Fraxinus excelsior (c),100.0,8.0
9764,69,6,1,Ligustrum vulgare,100.0,8.0
9765,69,6,1,Lonicera periclymenum,100.0,8.0
9766,69,6,1,Rubus fruticosus agg.,35.0,8.0
9767,69,6,2,Hedera helix,50.0,4.0
9768,69,6,2,Lonicera periclymenum,50.0,4.0
9769,69,6,2,Rubus fruticosus agg.,90.0,4.0
9770,69,7,1,Acer pseudoplatanus,50.0,7.0
9771,69,7,1,Castanea sativa,100.0,7.0
9772,69,7,1,Fraxinus excelsior (c),100.0,7.0
9773,69,7,1,Quercus seedling/sp,50.0,7.0
9774,69,7,1,Rubus fruticosus agg.,100.0,7.0
9775,69,7,2,Fraxinus excelsior (c),50.0,3.0
9776,69,7,2,Ilex aquifolium,50.0,3.0
9777,69,8,1,Castanea sativa,100.0,10.0
9778,69,8,1,Fagus sylvatica,100.0,10.0
9779,69,8,1,Fraxinus excelsior (c),50.0,10.0
9780,69,8,1,Lonicera periclymenum,5.0,10.0
9781,69,8,1,Quercus seedling/sp,50.0,10.0
9782,69,8,1,Rubus fruticosus agg.,100.0,10.0
9783,69,8,1,Vaccinium myrtillus,100.0,10.0
9784,69,8,2,Crataegus monogyna,50.0,13.0
9785,69,8,2,Fraxinus excelsior (c),50.0,13.0
9786,69,8,2,Ilex aquifolium,50.0,13.0
9787,69,8,2,Lonicera periclymenum,50.0,13.0
9788,69,8,2,Rubus fruticosus agg.,5.0,13.0
9789,69,8,2,Vaccinium myrtillus,50.0,13.0
9790,69,9,1,Betula seedling/sp,100.0,6.0
9791,69,9,1,Castanea sativa,100.0,6.0
9792,69,9,1,Fagus sylvatica,100.0,6.0
9793,69,9,1,Fraxinus excelsior (c),50.0,6.0
9794,69,9,1,Larix sp.,50.0,6.0
9795,69,9,1,Lonicera periclymenum,100.0,6.0
9796,69,9,1,Sorbus aucuparia,50.0,6.0
9797,69,9,1,Vaccinium myrtillus,100.0,6.0
9798,69,10,1,Castanea sativa,5.0,19.0
9799,69,10,1,Fraxinus excelsior (c),100.0,19.0
9800,69,10,1,Ribes uva-crispa,50.0,19.0
9801,69,10,1,Rubus fruticosus agg.,5.0,19.0
9802,69,10,2,Fraxinus excelsior (c),50.0,11.0
9803,69,10,2,Ilex aquifolium,50.0,11.0
9804,69,10,2,Rubus fruticosus agg.,50.0,11.0
9805,69,11,1,Acer pseudoplatanus,50.0,18.0
9806,69,11,1,Castanea sativa,100.0,18.0
9807,69,11,1,Fraxinus excelsior (c),50.0,18.0
9808,69,11,1,Lonicera periclymenum,100.0,18.0
9809,69,11,1,Rubus fruticosus agg.,5.0,18.0
9810,69,11,2,Fraxinus excelsior (c),50.0,14.0
9811,69,11,2,Hedera helix,50.0,14.0
9812,69,11,2,Lonicera periclymenum,50.0,14.0
9813,69,11,2,Rubus fruticosus agg.,5.0,14.0
9814,69,12,1,Acer pseudoplatanus,50.0,6.0
9815,69,12,1,Castanea sativa,100.0,6.0
9816,69,12,1,Fraxinus excelsior (c),100.0,6.0
9817,69,12,1,Lonicera periclymenum,100.0,6.0
9818,69,12,1,Quercus seedling/sp,50.0,6.0
9819,69,12,1,Rubus fruticosus agg.,10.0,6.0
9820,69,12,2,Lonicera periclymenum,50.0,8.0
9821,69,12,2,Rubus fruticosus agg.,5.0,8.0
9822,69,13,1,Fraxinus excelsior (c),50.0,6.0
9823,69,13,1,Rubus fruticosus agg.,95.0,6.0
9824,69,13,2,Rubus fruticosus agg.,50.0,17.0
9825,69,14,1,Acer pseudoplatanus,50.0,21.0
9826,69,14,1,Castanea sativa,100.0,21.0
9827,69,14,1,Fraxinus excelsior (c),100.0,21.0
9828,69,14,1,Lonicera periclymenum,100.0,21.0
9829,69,14,1,Rosa seedling/sp,50.0,21.0
9830,69,14,1,Rubus fruticosus agg.,5.0,21.0
9831,69,14,2,Lonicera periclymenum,50.0,3.0
9832,69,14,2,Quercus seedling/sp,50.0,3.0
9833,69,14,2,Rubus fruticosus agg.,50.0,3.0
9834,69,15,1,Acer pseudoplatanus,50.0,21.0
9835,69,15,1,Fraxinus excelsior (c),50.0,21.0
9836,69,15,1,Hedera helix,50.0,21.0
9837,69,15,1,Lonicera periclymenum,100.0,21.0
9838,69,15,1,Rubus fruticosus agg.,5.0,21.0
9839,69,15,2,Hedera helix,50.0,15.0
